variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation,Minimum,Maximum,Mean,None
timestamp,Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Temperature [2 m elevation corrected],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Relative Humidity [2 m],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Mean Sea Level Pressure [MSL],Bázel Precipitation Total,Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Speed [10 m],Bázel Wind Direction Dominant [10 m]
20130105T0000,4.1705284,8.160529,6.4055276,71.0,95.0,84.0,1033.0,1035.2,1034.3042,0.0,6.9899354,15.119999,11.852512,268.30884
20130106T0000,2.1205285,7.4105287,4.4546957,73.0,94.0,84.625,1030.8,1034.9,1032.3542,0.0,0.35999998,10.97262,5.926676,272.15738
20130107T0000,0.61052865,8.860529,4.298862,68.0,95.0,83.583336,1027.5,1030.9,1029.3707,0.0,1.609969,7.145796,3.7281797,100.954056
20130108T0000,-0.32947135,8.580529,4.380112,44.0,95.0,66.041664,1026.2,1028.7,1027.454,0.0,0.35999998,4.8433046,2.1359646,154.20398
20130109T0000,2.2005286,8.230529,4.3546953,52.0,83.0,68.333336,1019.7,1027.0,1023.10406,0.0,1.4399999,10.440001,5.6083093,259.18613
20130110T0000,2.3005285,5.8705287,4.3092785,72.0,88.0,79.5,1011.4,1019.4,1016.1248,5.4,0.8049845,17.731598,10.065946,267.21576
20130111T0000,1.2405287,5.7505283,3.9855287,69.0,95.0,82.916664,1010.0,1019.0,1015.1042,7.4999995,2.16,20.275383,13.002037,300.36978
20130112T0000,-0.56947136,5.7805285,2.9026117,56.0,95.0,74.791664,1013.5,1018.7,1016.3584,0.0,2.7416782,16.299694,8.332204,109.108986
20130113T0000,0.16052866,4.7705283,2.8001118,63.0,87.0,76.208336,1012.1,1014.3,1013.11664,0.1,2.4149535,16.65754,9.9838,2.0684814
20130114T0000,-1.6994714,2.5005286,-0.11905468,63.0,91.0,81.458336,1011.8,1014.7,1013.4292,0.6,3.0758414,16.923828,11.456538,307.22153
20130115T0000,-2.4094715,3.0105286,0.1696953,65.0,90.0,80.5,1004.1,1011.2,1005.9792,0.90000004,4.0249224,22.751316,13.211757,195.00133
20130116T0000,-3.5994716,0.56052864,-1.829055,48.0,84.0,69.041664,1004.0,1010.4,1008.16235,0.1,4.68,45.536797,15.731975,283.78564
20130117T0000,-4.9094715,-0.25947133,-1.9590545,64.0,93.0,79.875,1010.3,1015.1,1013.2458,2.4999998,7.491114,29.16889,19.307165,344.60852
20130118T0000,-5.459471,1.2305287,-1.7740545,54.0,94.0,75.625,999.3,1014.2,1007.6333,0.0,2.5959969,37.11319,19.749918,97.89523
20130119T0000,-3.2794714,2.8905284,0.10011175,65.0,89.0,80.208336,992.2,999.0,994.9709,5.4,10.630672,37.695282,27.105524,115.58488
20130120T0000,-0.24947134,4.8605285,2.3705285,60.0,94.0,78.0,989.8,996.8,991.7168,1.8000002,1.08,35.50155,13.470876,275.3051
20130121T0000,-0.7494713,6.2505283,2.391362,52.0,91.0,73.125,996.5,999.2,997.8333,0.8,0.35999998,29.88217,10.717191,254.01038
20130122T0000,0.31052867,5.2605286,2.6876123,58.0,83.0,70.875,998.8,1005.8,1003.69165,0.0,3.4152596,24.64094,15.044051,260.64966
20130123T0000,-1.6194713,5.4805284,1.0542785,65.0,89.0,80.25,1004.9,1007.5,1006.0459,0.0,3.563818,15.0038395,8.62286,352.7513
20130124T0000,-1.8694713,3.7805285,0.5784453,53.0,92.0,74.625,1005.5,1014.3,1008.80023,0.0,4.6102495,20.892412,12.247783,4.465805
20130125T0000,-3.5494714,1.5405287,-1.6036382,56.0,91.0,77.791664,1014.3,1018.4,1016.65424,0.0,1.484318,12.324414,7.3782268,344.0546
20130126T0000,-4.4894714,4.9005284,-0.2944713,37.0,87.0,65.75,1011.2,1017.7,1013.9292,0.0,2.4149535,26.459387,12.691964,125.107506
20130127T0000,-2.5294714,7.5205283,3.2242787,47.0,84.0,65.833336,1007.1,1017.6,1011.7126,0.4,0.35999998,18.25026,7.825936,170.18071
20130128T0000,3.2905285,10.160529,6.090112,49.0,92.0,73.625,1011.8,1022.0,1017.5208,1.5,7.342588,21.03152,10.734883,260.66272
20130129T0000,5.4705286,11.870529,9.108861,52.0,73.0,62.916668,1017.7,1022.2,1019.6416,0.0,9.504272,27.811018,19.142183,242.36758
20130130T0000,10.030529,16.37053,12.7709465,59.0,84.0,73.833336,1016.1,1023.7,1018.52075,2.6999998,3.096837,34.417206,24.967667,253.76678
20130131T0000,2.9005284,13.110529,9.168862,32.0,83.0,63.5,1019.7,1026.1,1022.91254,0.3,1.8,34.17157,19.897663,253.84106
20130201T0000,7.8005285,12.880529,9.974696,65.0,94.0,76.416664,994.3,1020.9,1008.3792,13.0,7.491114,30.145567,18.137629,244.54091
20130202T0000,0.90052867,9.990529,4.731362,58.0,91.0,74.708336,994.4,1014.0,1002.6042,12.499999,12.849528,34.268143,21.933733,337.5999
20130203T0000,-0.059471346,5.4805284,2.430112,49.0,90.0,70.041664,1014.7,1021.8,1019.825,0.1,11.792404,47.35061,24.27832,275.02097
20130204T0000,3.1705287,9.180529,6.178862,64.0,83.0,73.583336,1014.7,1019.4,1018.1208,0.70000005,24.087738,54.762615,37.489185,249.58661
20130205T0000,0.53052866,8.650529,6.4676113,49.0,86.0,73.708336,998.9,1018.0,1008.4167,4.9,15.546833,46.115143,29.786423,259.18808
20130206T0000,0.5205287,5.7205286,2.7763622,57.0,94.0,73.416664,996.3,1004.1,999.63745,1.8000001,14.345898,51.481255,30.124094,253.40588
20130207T0000,-1.9694713,3.8105285,0.8005286,53.0,96.0,79.291664,1005.4,1014.6,1011.87494,11.0,15.629971,37.801712,24.06929,295.20728
20130208T0000,-1.9894713,2.5505285,0.506362,61.0,96.0,82.041664,1012.9,1017.4,1015.21674,2.3,14.277983,27.06472,20.586998,279.98083
20130209T0000,-4.1594715,1.3805287,-0.9040547,56.0,94.0,74.5,1017.8,1020.2,1018.925,0.1,3.8268526,28.528723,11.533961,329.225
20130210T0000,-7.8094716,1.5305287,-2.6198883,44.0,79.0,60.708332,1003.8,1018.3,1012.3459,0.0,6.792466,24.522314,16.487654,136.0581
20130211T0000,-3.3194714,7.7705283,1.3417784,51.0,93.0,72.125,999.4,1003.1,1000.7625,5.2,2.52,44.30341,22.57562,120.10425
20130212T0000,-1.5594714,3.8805285,0.6392786,59.0,93.0,79.416664,1001.4,1015.3,1007.9126,3.5000002,1.9386592,19.652176,9.899894,336.87097
20130213T0000,-4.6394715,2.3605285,-1.2532215,43.0,92.0,67.583336,1015.9,1026.5,1021.8001,0.0,0.35999998,20.966715,9.527445,70.87739
20130214T0000,-5.1694713,4.1805286,-0.37405482,38.0,79.0,58.958332,1016.6,1026.6,1021.93335,0.0,3.9763298,18.391737,9.7150345,129.87595
20130215T0000,1.6805286,6.2605286,3.8126116,56.0,90.0,75.083336,1015.5,1024.3,1019.2293,2.0000002,1.4399999,32.6411,17.086592,278.1625
20130216T0000,1.2505287,7.3605285,3.6146955,56.0,94.0,77.75,1023.0,1025.9,1024.3666,0.0,0.71999997,11.966953,5.6977715,22.750961
20130217T0000,-0.8594713,7.790529,3.0142784,46.0,93.0,71.958336,1019.1,1024.0,1021.52496,0.0,1.484318,22.7057,10.104268,88.54054
20130218T0000,-1.1294713,7.7205286,2.8926117,47.0,94.0,69.625,1018.2,1020.7,1019.69586,0.0,0.8049845,20.945072,7.7441564,97.63332
20130219T0000,-0.47947133,9.450529,4.165945,37.0,80.0,60.916668,1014.8,1020.4,1017.46265,0.0,1.4399999,16.516901,7.5787544,306.50146
20130220T0000,0.17052865,5.7005286,3.3246953,39.0,93.0,63.291668,1015.8,1019.4,1017.6626,0.2,4.73506,19.201874,13.467873,78.95068
20130221T0000,-2.0794713,3.3205285,0.2805286,37.0,71.0,55.208332,1013.2,1019.1,1015.75836,0.0,14.05845,27.792374,20.59211,75.47607
20130222T0000,-3.6594715,1.6405287,-0.9953046,43.0,64.0,55.791668,1007.2,1012.9,1009.425,0.0,15.725037,26.758923,21.006327,71.57803
20130223T0000,-4.5094714,1.8905287,-1.2319714,44.0,93.0,62.041668,1006.4,1009.6,1007.72076,0.0,3.8939953,19.959719,13.566879,34.640945
20130224T0000,-3.8094714,1.4905287,-1.268638,52.0,93.0,74.375,1009.4,1013.0,1010.9458,0.3,6.3690495,24.842607,18.331717,358.11816
20130225T0000,-4.1394715,3.8905284,0.08094537,50.0,93.0,69.375,1012.7,1020.6,1017.2708,0.0,0.35999998,13.18308,5.8470254,336.51028
20130226T0000,-4.2194715,7.4405284,1.5671955,48.0,93.0,74.416664,1020.7,1026.3,1024.1458,0.1,1.2979984,21.046917,5.83192,27.805511
20130227T0000,0.54052866,10.450529,5.1309447,49.0,95.0,74.416664,1022.5,1027.2,1025.0083,0.0,2.6208394,15.5843,8.167113,53.91308
20130228T0000,0.38052866,9.990529,4.808862,49.0,94.0,73.916664,1022.1,1026.1,1023.77496,0.0,0.35999998,11.631956,6.1040287,22.145172
20130301T0000,1.4605286,8.820529,3.9692786,59.0,95.0,78.75,1017.9,1023.4,1021.23334,0.0,0.35999998,15.137133,6.481203,346.30035
20130302T0000,-2.6394715,8.230529,2.550112,49.0,93.0,76.791664,1020.0,1023.3,1021.5334,0.0,4.198285,15.042659,7.3874736,319.01257
20130303T0000,-2.1494715,8.610529,3.7380285,51.0,90.0,75.333336,1019.0,1023.2,1020.9917,0.0,2.2768397,9.255571,5.5247726,30.156815
20130304T0000,-0.26947135,13.170529,5.7696958,41.0,85.0,67.5,1014.6,1020.4,1017.62506,0.0,4.8433046,24.48,13.830631,115.40914
20130305T0000,-1.2594713,14.190529,6.9105287,36.0,85.0,59.875,1007.6,1015.8,1011.50824,0.0,7.491114,20.140705,14.798042,113.60591
20130306T0000,2.9905286,14.840529,8.664279,43.0,69.0,57.125,998.7,1007.8,1002.24164,0.0,2.968636,19.386591,15.679187,112.01672
20130307T0000,6.8505287,17.010529,11.806779,49.0,86.0,62.125,998.4,1001.3,999.8584,0.5,0.35999998,10.390226,6.3699183,121.29303
20130308T0000,6.1405287,16.940529,11.571778,43.0,81.0,62.25,998.5,1004.1,1000.00824,0.0,1.1384199,25.862436,12.791439,198.57126
20130309T0000,6.7605286,14.090529,10.763863,51.0,83.0,66.458336,1001.7,1005.2,1003.5876,0.0,1.2979984,21.518847,8.978961,260.46783
20130310T0000,5.8405285,13.610529,9.662195,49.0,83.0,69.333336,998.3,1003.8,1000.4792,2.5,1.1384199,19.734436,8.0466585,252.38283
20130311T0000,4.2805285,12.230529,8.311778,54.0,91.0,71.125,997.3,1001.3,999.07086,0.2,0.0,12.287555,6.317114,275.5412
20130312T0000,3.2505286,11.570529,7.021362,54.0,85.0,71.041664,995.0,998.6,996.5334,2.1,2.1897945,23.469128,9.667742,282.71362
20130313T0000,-1.2394713,4.6305285,1.7667785,45.0,88.0,65.0,999.0,1006.9,1002.1292,0.0,12.682018,30.993471,23.267859,343.37573
20130314T0000,-4.2294717,3.3405285,-0.6078048,36.0,85.0,64.0,1006.8,1011.9,1009.6126,0.0,1.1384199,26.67889,15.584938,355.0927
20130315T0000,-4.8994713,4.8305287,-0.28988817,23.0,93.0,54.083332,1011.9,1019.0,1016.2874,0.0,3.396233,22.007162,13.7656355,334.80878
20130316T0000,-4.0994716,10.620529,3.4671957,22.0,63.0,37.125,1008.6,1019.3,1013.55817,0.0,10.086427,24.881702,16.728365,128.10434
20130317T0000,1.7905287,11.030529,6.1234455,32.0,84.0,54.458332,997.9,1010.0,1003.10406,1.8000001,0.35999998,39.003136,19.748007,125.00934
20130318T0000,3.3005285,7.6005287,5.416779,58.0,85.0,74.375,992.6,1001.6,995.85834,4.2,1.484318,22.180206,10.261426,189.89162
20130319T0000,2.7205286,10.710529,6.4059463,32.0,85.0,58.708332,995.8,1004.1,1001.6667,0.0,7.289445,29.354902,22.450882,250.31323
20130320T0000,4.1905284,9.640529,6.5380287,45.0,82.0,63.166668,1002.5,1012.9,1006.06256,2.2,5.771239,25.420181,16.159271,243.73598
20130321T0000,1.5405287,10.280529,6.587612,41.0,88.0,64.958336,1013.8,1019.0,1016.70825,0.0,1.1384199,17.698677,9.81272,272.75543
20130322T0000,0.59052867,14.850529,8.787196,34.0,86.0,55.541668,1006.5,1015.4,1011.0916,0.0,1.8,19.513195,11.32096,98.47804
20130323T0000,3.5205286,12.920529,7.690529,50.0,77.0,58.833332,1005.8,1009.9,1008.09155,0.6,13.854155,25.567604,21.345972,115.89079
20130324T0000,1.7605287,11.730529,6.217612,37.0,69.0,54.833332,1003.0,1008.8,1006.1418,0.0,4.452954,21.889065,12.348117,101.87626
20130325T0000,1.1205287,7.7105284,4.1005282,56.0,82.0,66.291664,1005.3,1008.1,1006.84174,0.6,0.71999997,18.089775,9.398686,67.42586
20130326T0000,-0.31947133,3.8005285,1.3092786,63.0,85.0,74.333336,1005.9,1009.3,1007.42914,1.1,3.096837,25.210283,14.192856,82.4916
20130327T0000,-2.9694715,10.0505295,3.4059455,39.0,77.0,57.375,1004.1,1009.2,1006.575,0.0,1.08,23.587555,12.891313,98.32371
20130328T0000,0.8905287,10.520529,5.405945,52.0,83.0,70.0,1004.6,1008.9,1006.5625,2.6,7.386582,21.611998,13.691986,148.60202
20130329T0000,-1.1194713,11.400529,5.006362,25.0,87.0,61.541668,1004.8,1011.1,1008.1292,1.2,2.3051248,18.782204,8.48566,250.9744
20130330T0000,3.5705285,8.880529,5.3742785,63.0,85.0,76.541664,1001.0,1005.1,1002.9917,1.6000001,4.32,19.353138,10.743501,12.121857
20130331T0000,0.6405287,6.9505286,3.8855286,40.0,93.0,67.166664,1004.9,1009.0,1007.6501,1.0,10.086427,29.44307,19.071913,359.80396
20130401T0000,-0.36947134,11.5505295,5.3988624,27.0,81.0,51.0,1001.6,1008.4,1004.8416,0.0,7.208994,27.36947,18.946665,89.08917
20130402T0000,-1.3694713,12.910529,5.8505287,40.0,83.0,57.416668,1003.3,1005.8,1004.5376,0.0,1.1384199,13.708391,7.4136777,3.5552368
20130403T0000,2.1505284,12.430529,7.300112,42.0,80.0,58.625,1006.6,1010.5,1008.31244,0.0,0.0,19.386591,9.684075,60.352234
20130404T0000,0.13052866,14.910529,8.516779,38.0,77.0,53.333332,1000.6,1008.7,1004.63745,0.0,7.42159,15.827721,12.169488,74.82171
20130405T0000,1.3605287,13.170529,8.098863,44.0,83.0,59.25,1001.5,1007.1,1003.6458,0.0,3.319036,17.64,10.210478,341.1533
20130406T0000,1.9205287,12.210529,7.9292793,44.0,76.0,57.958332,1007.9,1017.4,1012.83746,0.0,5.0911684,23.803596,13.37766,349.43555
20130407T0000,-0.8594713,11.870529,6.4167786,34.0,92.0,57.75,1012.9,1022.0,1017.01245,0.0,1.835647,20.172853,11.590856,71.92539
20130408T0000,1.3405286,9.960529,6.434279,42.0,87.0,64.208336,1004.0,1012.2,1007.02496,3.9,2.9024127,19.969458,11.518012,149.97394
20130409T0000,3.5305285,12.320529,8.0713625,48.0,83.0,66.208336,1003.2,1007.1,1004.89166,1.4000001,7.386582,33.66337,19.607477,223.30792
20130410T0000,6.5505285,15.080529,11.201779,40.0,70.0,53.791668,1006.0,1011.7,1009.93335,0.3,3.319036,34.69847,23.969147,249.10223
20130411T0000,10.610529,19.30053,13.842612,49.0,82.0,68.083336,1002.4,1009.7,1005.5625,7.5,2.968636,23.933908,16.590471,225.28145
20130412T0000,7.3605285,14.410529,11.254277,43.0,78.0,61.583332,1004.1,1015.4,1009.48334,1.7,14.332341,34.268143,22.124184,250.91513
20130413T0000,6.790529,17.22053,12.272197,37.0,82.0,58.25,1016.1,1024.7,1020.7458,0.0,5.4477882,20.620806,13.929862,264.81958
20130414T0000,8.190529,23.70053,16.067196,36.0,71.0,53.916668,1021.2,1026.0,1023.5793,0.0,6.1305785,17.25373,11.889168,120.56203
20130415T0000,11.230529,24.13053,18.13511,31.0,70.0,52.166668,1019.7,1023.7,1021.44165,0.0,2.5455842,14.33234,6.8963313,277.59464
20130416T0000,15.420529,21.71053,18.421362,44.0,71.0,59.333332,1019.9,1023.9,1021.5999,0.4,1.5273507,16.199999,8.498091,258.11133
20130417T0000,13.970529,25.430529,19.35303,35.0,91.0,59.75,1018.4,1024.9,1021.73334,0.0,1.609969,11.119281,7.4040203,122.780685
20130418T0000,13.430529,21.45053,17.499697,48.0,78.0,57.791668,1018.4,1021.9,1020.10425,0.3,3.8268526,26.807312,14.777161,288.37546
20130419T0000,8.350529,14.220529,11.83678,34.0,82.0,61.291668,1021.5,1025.7,1023.4292,2.8000002,5.4119864,22.505037,11.12416,336.06403
20130420T0000,6.0005283,13.650529,9.396361,52.0,89.0,66.833336,1016.9,1025.4,1020.45,5.6,2.3051248,33.35784,19.324093,44.38832
20130421T0000,6.0505285,13.340529,9.690946,62.0,92.0,76.375,1016.3,1019.7,1017.8667,0.0,3.4152596,13.089354,8.355115,313.7492
20130422T0000,7.9205284,15.690529,12.006362,49.0,89.0,67.0,1016.1,1019.3,1017.2917,0.0,0.8049845,15.496736,8.238103,333.97546
20130423T0000,8.330529,18.490528,13.843446,41.0,86.0,59.416668,1019.4,1024.3,1021.8835,0.0,0.35999998,7.491114,2.9977493,273.63297
20130424T0000,9.960529,22.22053,16.267614,37.0,81.0,57.791668,1024.4,1027.1,1025.7126,0.0,2.5455842,7.69592,4.686449,235.52078
20130425T0000,11.190529,25.12053,18.74928,31.0,83.0,53.75,1018.4,1026.1,1022.8416,0.0,3.8939953,12.074766,7.084327,108.3103
20130426T0000,14.530529,24.090528,18.40511,41.0,81.0,59.958332,1004.9,1018.2,1011.7292,0.8,1.1384199,23.313995,9.501557,269.22577
20130427T0000,6.4705286,15.920529,9.316361,67.0,88.0,80.458336,1003.1,1008.1,1005.29987,4.4999995,6.9153743,27.504095,21.271164,317.71375
20130428T0000,5.0905285,14.420529,9.785112,54.0,88.0,70.166664,1008.7,1016.2,1013.4084,1.0,1.835647,15.937878,10.061499,312.15115
20130429T0000,8.410529,12.680529,10.689279,61.0,92.0,78.875,1016.2,1019.1,1017.8542,3.0,3.0758414,12.682018,8.666816,306.96057
20130430T0000,7.8005285,17.22053,12.359695,67.0,95.0,81.708336,1015.6,1018.3,1016.80005,0.1,2.968636,27.067116,12.903938,333.5614
20130501T0000,8.960529,21.170528,14.303029,55.0,94.0,75.791664,1013.6,1018.9,1016.9583,1.0,2.2768397,24.48,10.699798,311.4898
20130502T0000,10.030529,20.760529,15.719696,50.0,96.0,71.625,1015.2,1018.6,1016.9499,2.3,0.8049845,10.483357,5.8411326,314.74072
20130503T0000,10.780529,15.680529,13.423446,72.0,95.0,81.875,1012.3,1016.5,1014.03326,15.0,0.71999997,17.81909,10.173317,297.2161
20130504T0000,9.220529,16.90053,13.6755295,61.0,89.0,73.375,1015.6,1022.9,1018.87103,2.8000002,2.968636,18.511143,11.116002,275.3963
20130505T0000,9.480529,22.62053,15.59678,33.0,96.0,68.333336,1017.8,1023.2,1020.5417,0.0,0.71999997,12.964998,5.7281117,6.0090027
20130506T0000,10.580529,20.79053,15.834694,47.0,90.0,68.5,1015.3,1019.8,1016.99585,0.3,2.5959969,16.454008,9.213267,292.86078
20130507T0000,10.630529,21.07053,16.649694,36.0,88.0,60.666668,1013.9,1016.7,1015.49176,0.0,3.219938,14.440443,9.83722,267.08563
20130508T0000,8.3005295,22.440529,17.377195,50.0,98.0,65.416664,1012.5,1016.8,1014.34576,0.0,2.9024127,7.289445,5.1365943,217.92647
20130509T0000,15.350529,19.73053,17.548029,63.0,95.0,77.083336,1014.8,1016.6,1015.53754,1.1,2.0364676,12.979984,5.9175243,262.05997
20130510T0000,12.840529,15.610529,14.177197,59.0,99.0,78.958336,1015.7,1019.7,1017.53754,4.3999996,3.2599385,16.981165,9.4787035,277.1926
20130511T0000,8.700529,14.060529,11.809279,72.0,93.0,82.0,1016.8,1020.0,1018.43335,2.6,2.7416782,20.240196,9.88194,262.7342
20130512T0000,4.790529,12.430529,9.81928,60.0,93.0,81.125,1017.5,1023.5,1019.7959,5.4,8.39657,25.56,16.203613,260.21387
20130513T0000,4.020529,15.760529,11.47303,66.0,88.0,75.208336,1017.6,1023.4,1020.25836,0.0,6.4096174,21.659916,13.460837,251.79482
20130514T0000,8.320529,19.190529,14.583862,53.0,93.0,67.25,1005.2,1017.5,1011.66254,0.0,2.3051248,11.252519,7.1764455,234.3171
20130515T0000,11.160529,19.57053,14.767196,52.0,86.0,71.083336,1000.8,1004.7,1002.16254,1.7,0.0,19.969458,9.54671,345.0333
20130516T0000,9.580529,14.470529,11.530113,73.0,92.0,81.916664,995.0,1000.0,997.62085,0.90000004,0.71999997,25.20257,12.793969,276.70984
20130517T0000,8.130529,15.3005295,11.035945,54.0,91.0,73.75,999.2,1006.6,1001.7292,13.2,4.5536795,15.905319,10.856415,272.18088
20130518T0000,8.5505295,22.05053,14.989278,27.0,95.0,58.791668,1003.0,1008.7,1006.62085,0.0,3.5455887,30.018473,15.525901,120.25643
20130519T0000,8.750529,17.690529,12.803863,39.0,83.0,62.75,1007.3,1013.6,1009.61676,1.1,3.7064266,19.161337,11.907786,273.86185
20130520T0000,7.8305287,15.920529,12.038447,44.0,75.0,59.416668,1012.3,1014.6,1013.5669,1.0,7.69592,23.749088,16.12653,251.76495
20130521T0000,9.530529,14.510529,11.86803,55.0,82.0,69.333336,1010.6,1014.2,1012.52905,8.799999,3.319036,12.904882,7.7908854,226.89062
20130522T0000,9.630529,12.880529,11.248445,68.0,89.0,78.0,1009.8,1015.5,1012.7791,3.8000002,6.1305785,19.45333,14.729405,285.19373
20130523T0000,6.4905286,14.330529,9.751362,46.0,92.0,65.625,1006.8,1014.8,1010.84576,0.5,1.835647,34.94968,14.737869,284.72812
20130524T0000,4.0705285,10.810529,7.8151126,45.0,78.0,57.958332,1011.1,1012.8,1011.67084,0.0,0.35999998,14.345898,7.792052,292.93652
20130525T0000,5.290529,12.680529,9.680112,42.0,71.0,54.208332,1010.5,1016.1,1012.13745,0.0,5.1165614,21.38897,11.79893,4.7253876
20130526T0000,5.6605287,13.020529,9.829278,48.0,81.0,62.291668,1014.4,1017.2,1015.8293,0.0,10.390226,32.407997,22.671213,264.065
20130527T0000,5.4705286,18.740528,13.7555275,33.0,71.0,52.166668,1008.0,1015.9,1011.8499,0.0,1.835647,17.87718,7.9046326,280.48535
20130528T0000,9.140529,21.440529,14.548862,39.0,77.0,58.0,1001.5,1008.6,1004.425,1.0,2.5455842,25.764534,11.048415,268.40485
20130529T0000,7.9005284,13.530529,10.836364,48.0,78.0,60.958332,1004.0,1007.2,1004.8667,1.8000001,7.5942082,19.443333,14.968097,260.9121
20130530T0000,7.1905284,15.580529,12.088447,42.0,82.0,56.083332,1006.7,1009.4,1007.5959,0.0,0.35999998,13.905509,9.752554,277.2003
20130531T0000,9.500529,15.340529,11.71428,66.0,93.0,82.0,1003.7,1009.0,1006.4209,11.000001,8.669949,34.471764,21.790453,279.97345
20130601T0000,10.720529,16.740528,13.92928,70.0,90.0,80.25,1006.5,1016.7,1012.0457,7.8999996,13.854155,28.594517,20.631037,287.7463
20130602T0000,10.5505295,18.580528,14.630113,37.0,95.0,60.625,1016.6,1022.8,1019.6917,0.0,6.297428,24.933735,18.510786,349.75708
20130603T0000,7.1605287,17.54053,13.011364,44.0,86.0,61.166668,1019.9,1023.7,1021.82916,0.0,1.484318,25.86494,12.761479,35.084457
20130604T0000,7.1305285,22.110529,15.328027,44.0,81.0,58.666668,1014.9,1022.1,1017.95416,0.0,0.8049845,13.358861,6.806095,51.71817
20130605T0000,9.880529,24.100529,18.123861,43.0,95.0,62.541668,1014.4,1017.3,1015.9084,0.0,0.35999998,7.5942073,3.663193,4.666855
20130606T0000,14.020529,25.490528,20.42428,35.0,77.0,53.25,1015.7,1017.8,1016.69586,0.0,2.4149535,14.869351,7.856766,95.619705
20130607T0000,12.780529,25.64053,20.54678,37.0,88.0,53.791668,1016.3,1019.1,1017.3708,0.0,0.35999998,7.928178,5.6781344,77.13082
20130608T0000,15.130529,27.06053,21.461365,33.0,80.0,55.291668,1009.4,1017.0,1013.1751,0.1,2.1897945,20.532627,7.3670325,27.699463
20130609T0000,14.430529,22.410528,18.052612,40.0,80.0,61.416668,1007.3,1011.2,1009.2502,3.0999997,0.35999998,18.775301,9.853543,253.02927
20130610T0000,13.000529,20.000528,16.511362,55.0,77.0,64.416664,1008.3,1015.3,1011.68744,0.0,6.489992,20.721119,15.232604,266.49524
20130611T0000,12.990529,21.40053,17.445112,46.0,88.0,66.375,1015.6,1019.2,1017.1125,0.0,1.835647,11.885453,6.0637145,295.6652
20130612T0000,13.600529,24.240528,19.483444,46.0,80.0,60.625,1019.0,1021.0,1019.82916,0.0,0.35999998,13.450708,6.256296,247.92471
20130613T0000,12.520529,29.07053,21.92678,40.0,82.0,60.666668,1013.5,1023.6,1017.69574,8.1,0.5091169,27.959742,7.385994,265.78952
20130614T0000,10.920529,22.410528,17.191778,45.0,85.0,62.125,1015.5,1024.6,1019.5791,2.1000001,0.8049845,13.009903,8.031796,337.18402
20130615T0000,14.770529,25.56053,21.02678,39.0,84.0,59.458332,1014.4,1016.9,1015.5002,0.0,3.096837,26.437336,12.674713,273.9268
20130616T0000,16.350529,28.030529,22.471365,46.0,85.0,61.75,1012.6,1017.9,1015.36237,0.0,0.5091169,8.905908,5.1205597,19.440033
20130617T0000,17.850529,34.84053,27.078444,27.0,85.0,55.75,1009.9,1013.8,1011.7292,0.0,0.71999997,15.844089,8.442355,117.26659
20130618T0000,22.280529,35.24053,28.911364,29.0,70.0,49.625,1010.3,1015.6,1012.6501,0.0,2.4149535,19.08,8.542677,86.2816
20130619T0000,19.05053,34.220528,27.794695,31.0,80.0,52.708332,1008.7,1011.6,1010.19165,0.0,2.52,19.33639,10.247905,103.73627
20130620T0000,17.440529,24.740528,21.428032,60.0,85.0,73.833336,1011.7,1016.6,1013.76263,6.8,5.1165614,20.275383,12.996238,269.78595
20130621T0000,14.940529,22.62053,18.957613,46.0,79.0,61.708332,1015.8,1019.6,1016.91675,0.0,3.6,18.584509,11.1174965,269.435
20130622T0000,13.700529,23.090528,18.680946,49.0,83.0,63.625,1015.7,1019.9,1018.03735,0.1,4.0249224,14.264361,9.536341,263.32108
20130623T0000,13.210529,19.600529,17.026363,44.0,78.0,60.916668,1015.9,1019.9,1017.8918,0.0,3.8939953,27.698952,17.080185,268.2392
20130624T0000,11.890529,16.46053,14.045943,54.0,84.0,69.708336,1019.4,1024.8,1021.85834,1.0,11.304229,20.870687,17.012163,282.4234
20130625T0000,10.090529,17.21053,13.585946,45.0,87.0,65.416664,1023.8,1027.2,1025.5333,1.2,6.439876,15.484185,11.691228,324.5017
20130626T0000,9.430529,19.240528,14.733445,33.0,89.0,57.916668,1025.9,1028.1,1026.8042,0.0,1.9386592,18.089775,9.079019,358.91293
